Siniestro;Poliza;Fec_ocu;Fec_com;Fec_pago;Importe
4890;66142;2018-08-15;2018-08-19;2018-08-29;225
4891;63164;2016-08-12;2016-08-16;2016-08-26;181
4892;67532;2013-03-25;2013-05-01;2015-10-22;140
4893;61695;2014-10-03;2014-10-21;2014-10-31;162
4894;66965;2013-02-15;2013-03-05;2015-11-26;206
4895;65442;2018-04-17;2018-05-02;2018-05-20;106
4896;63626;2014-01-25;2014-02-01;2017-09-10;160
4897;67876;2016-02-05;2016-02-19;2016-02-29;109
4898;65008;2017-02-27;2017-04-05;2017-12-19;233
4899;68741;2013-07-14;2013-08-25;2017-07-25;191
4900;63461;2016-10-17;2016-10-22;2016-11-21;176
4901;66541;2015-02-19;2015-03-31;2016-06-03;144
4902;62398;2018-02-21;2018-02-25;2018-03-07;150
4903;61487;2015-08-06;2015-08-19;2015-08-29;169
4904;61057;2015-07-02;2015-07-13;2016-10-23;231
4905;61499;2018-04-12;2018-04-28;2018-06-07;118
4906;60132;2018-07-31;2018-09-08;2018-09-28;198
4907;65089;2015-02-25;2015-03-14;2015-03-24;162
4908;60032;2017-10-18;2017-11-07;2017-12-07;184
4909;65562;2013-09-05;2013-09-24;2013-11-03;223
4910;66930;2018-07-23;2018-09-03;2018-09-23;231
4911;69843;2013-10-03;2013-10-18;2013-10-28;94
4912;66512;2017-02-22;2017-02-27;2018-06-03;236
4913;68643;2013-07-25;2013-07-30;2013-08-19;206
4914;60611;2014-11-20;2014-12-04;2014-12-14;227
4915;67496;2014-02-01;2014-02-16;2018-04-13;184
4916;67723;2013-05-01;2013-05-20;2013-06-09;196
4917;63317;2015-06-02;2015-06-18;2015-06-28;297
4918;68706;2018-03-27;2018-05-05;2018-05-27;182
4919;63898;2016-04-17;2016-05-03;2017-09-07;219
4920;66683;2014-05-03;2014-05-13;2014-06-22;226
4921;69624;2017-07-03;2017-07-15;2017-09-06;235
4922;67588;2018-03-06;2018-03-19;2018-09-24;178
4923;60841;2015-12-08;2015-12-14;2016-01-30;213
4924;65638;2015-12-06;2015-12-13;2016-04-12;169
4925;63004;2015-07-18;2015-07-28;2015-09-06;178
4926;65049;2014-12-31;2015-01-15;2017-03-04;197
4927;67871;2016-09-24;2016-10-08;2017-06-02;168
4928;64260;2013-01-01;2013-02-09;2014-09-30;184
4929;67225;2014-05-27;2014-06-05;2014-06-15;187
4930;68222;2017-01-11;2017-01-18;2017-02-07;162
4931;65148;2016-02-15;2016-03-23;2017-10-27;196
4932;64957;2017-12-07;2017-12-11;2017-12-21;185
4933;66312;2013-02-07;2013-03-25;2013-04-04;159
4934;64630;2014-11-16;2014-11-19;2014-12-09;157
4935;63972;2013-11-01;2013-11-19;2013-12-29;166
4936;68477;2016-11-05;2016-11-22;2016-12-12;226
4937;64050;2013-07-15;2013-07-19;2014-08-07;266
4938;67729;2014-04-08;2014-04-14;2014-04-24;145
4939;64756;2014-12-25;2015-01-05;2015-01-25;133
4940;68009;2016-08-21;2016-08-24;2016-10-03;120
4941;69824;2017-04-06;2017-04-17;2017-05-07;255
4942;61744;2015-03-10;2015-03-15;2015-04-14;236
4943;65963;2015-09-17;2015-10-27;2018-01-28;198
4944;65365;2013-12-25;2014-02-08;2014-02-18;210
4945;62825;2017-04-30;2017-06-14;2017-06-24;157
4946;69953;2016-12-07;2016-12-17;2016-12-27;190
4947;60811;2017-12-10;2017-12-13;2018-04-30;153
4948;64630;2018-01-14;2018-02-18;2018-02-28;104
4949;66714;2013-09-22;2013-10-02;2014-04-08;172
4950;60422;2018-08-31;2018-09-04;2018-11-17;235
4951;67930;2014-01-25;2014-02-05;2015-05-06;225
4952;66081;2015-03-17;2015-05-03;2015-06-12;174
4953;64860;2018-08-13;2018-08-24;2018-09-03;144
4954;66380;2018-10-02;2018-10-09;2018-12-18;243
4955;63317;2013-07-14;2013-07-30;2013-08-09;253
4956;66450;2013-06-19;2013-07-30;2013-09-08;220
4957;60910;2015-09-15;2015-10-05;2015-11-04;153
4958;61140;2013-10-13;2013-10-19;2016-09-07;263
4959;68173;2015-12-23;2016-01-11;2016-02-20;266
4960;60255;2017-05-09;2017-05-28;2017-06-07;153
4961;61490;2016-08-04;2016-08-20;2018-04-19;204
4962;66556;2017-03-16;2017-03-25;2018-02-26;235
4963;69049;2014-01-20;2014-01-30;2017-10-05;159
4964;69881;2018-08-07;2018-08-19;2018-09-18;211
4965;64973;2013-08-28;2013-09-04;2013-10-14;152
4966;64899;2018-04-01;2018-04-05;2018-05-05;291
4967;63134;2016-08-08;2016-09-17;2018-10-01;220
4968;68729;2013-04-21;2013-05-01;2013-05-11;155
4969;69448;2017-02-06;2017-02-11;2017-04-30;175
4970;65953;2017-11-02;2017-11-21;2018-11-01;146
4971;69303;2014-04-04;2014-04-07;2018-07-14;241
4972;66400;2016-04-07;2016-04-16;2018-04-05;126
4973;68253;2017-07-31;2017-08-10;2017-08-30;230
4974;62065;2013-06-20;2013-07-02;2013-08-11;266
4975;62952;2014-01-19;2014-02-04;2017-03-18;181
4976;60124;2013-04-26;2013-05-30;2013-06-09;189
4977;67627;2013-10-04;2013-10-23;2016-02-23;104
4978;66553;2018-05-03;2018-05-22;2018-07-05;164
4979;63281;2018-07-22;2018-08-06;2018-10-12;249
4980;61983;2017-02-15;2017-03-01;2017-03-11;275
4981;62530;2013-04-08;2013-04-25;2013-06-04;143
4982;63743;2017-11-11;2017-11-28;2017-12-08;221
4983;65732;2013-07-06;2013-07-13;2015-02-17;137
4984;68954;2014-09-16;2014-09-27;2014-11-06;155
4985;67898;2017-11-20;2017-12-03;2018-05-29;79
4986;68596;2017-11-24;2017-12-07;2018-01-06;212
4987;66919;2017-01-20;2017-03-01;2017-03-11;190
4988;62399;2014-02-22;2014-03-31;2018-12-30;210
4989;62018;2014-07-02;2014-08-13;2014-08-23;181
4990;67902;2016-08-06;2016-08-15;2017-07-06;214
4991;69722;2014-11-07;2014-11-12;2014-11-22;247
4992;60676;2014-05-07;2014-05-18;2017-06-01;239
4993;60521;2013-06-28;2013-08-13;2013-09-02;235
4994;67488;2015-07-29;2015-08-09;2015-09-18;187
4995;62970;2018-08-04;2018-08-24;2018-09-13;174
4996;66821;2015-01-11;2015-01-26;2015-02-05;223
4997;61898;2013-10-17;2013-10-23;2013-11-02;174
4998;65320;2015-06-29;2015-07-10;2018-04-29;150
4999;65247;2014-01-05;2014-01-10;2018-05-20;262
5000;60924;2014-02-08;2014-02-21;2014-03-13;226
5001;65617;2013-10-08;2013-10-21;2013-11-30;254
5002;61625;2017-11-10;2017-11-27;2018-12-16;171
5003;63908;2013-11-27;2013-12-10;2016-06-18;195
5004;64250;2015-12-03;2015-12-06;2016-01-05;287
5005;66491;2017-12-17;2017-12-30;2018-01-29;218
5006;61795;2014-05-03;2014-06-09;2015-08-21;232
5007;63676;2014-05-27;2014-06-08;2015-11-26;199
5008;60230;2015-02-14;2015-02-27;2015-10-06;168
5009;64074;2016-11-16;2016-12-01;2018-08-06;155
5010;69256;2018-08-17;2018-08-29;2018-09-18;221
5011;69944;2017-05-15;2017-05-18;2018-09-27;274
5012;69940;2018-07-18;2018-07-22;2018-08-01;200
5013;63571;2018-09-12;2018-09-26;2018-10-16;225
5014;67502;2015-03-20;2015-05-03;2015-06-12;174
5015;63040;2015-03-13;2015-03-26;2016-01-01;124
5016;67922;2016-07-25;2016-09-07;2016-10-17;126
5017;68543;2013-11-13;2013-11-29;2013-12-29;199
5018;67806;2016-08-31;2016-09-08;2016-10-08;219
5019;62839;2013-11-22;2013-11-29;2016-05-02;195
5020;64128;2018-05-11;2018-05-21;2018-12-03;285
5021;64683;2017-11-19;2017-12-23;2018-01-22;229
5022;67756;2014-01-06;2014-01-24;2014-02-23;176
5023;64489;2013-10-26;2013-12-03;2018-03-06;109
5024;60054;2015-10-26;2015-12-08;2017-10-05;204
5025;65365;2016-05-18;2016-06-02;2017-07-01;141
5026;63711;2013-06-02;2013-06-21;2013-08-18;241
5027;65263;2014-05-05;2014-05-16;2016-07-18;189
5028;66290;2016-01-08;2016-01-28;2016-02-17;180
5029;66424;2013-12-14;2013-12-17;2014-01-06;170
5030;61351;2015-05-05;2015-05-17;2018-10-14;201
5031;64786;2016-11-14;2016-11-18;2017-02-25;165
5032;69988;2017-09-14;2017-10-04;2017-11-13;145
5033;62421;2018-09-16;2018-09-24;2018-10-04;199
5034;60409;2013-03-10;2013-03-25;2017-10-21;209
5035;61104;2015-08-12;2015-08-19;2015-09-08;186
5036;63912;2014-04-01;2014-05-10;2015-06-05;145
5037;67672;2018-07-16;2018-08-23;2018-09-12;204
5038;67039;2014-07-28;2014-08-11;2014-09-10;244
5039;65227;2017-12-23;2018-01-11;2018-02-20;200
5040;68986;2017-08-21;2017-09-30;2017-11-09;166
5041;62791;2016-08-08;2016-08-27;2016-09-26;223
5042;60703;2015-11-23;2015-12-02;2015-12-12;228
5043;69489;2017-10-15;2017-10-25;2017-12-04;163
5044;66203;2016-04-20;2016-05-21;2016-06-10;189
5045;66456;2016-10-16;2016-10-27;2016-11-16;213
5046;67091;2014-11-11;2014-11-23;2015-01-02;172
5047;65966;2017-10-01;2017-10-16;2018-07-30;150
5048;66567;2018-01-25;2018-03-05;2018-04-04;141
5049;62059;2014-11-11;2014-12-01;2014-12-21;163
5050;66453;2016-07-05;2016-07-12;2017-08-10;170
5051;62500;2014-03-24;2014-03-29;2017-06-22;140
5052;64958;2015-10-20;2015-11-03;2015-11-13;111
5053;62330;2018-01-26;2018-02-12;2018-03-04;191
5054;61246;2018-07-20;2018-07-24;2018-08-03;239
5055;66365;2015-04-24;2015-05-14;2015-06-13;217
5056;60120;2018-03-20;2018-03-31;2018-07-01;179
5057;68565;2017-09-25;2017-10-12;2017-11-11;229
5058;63480;2014-08-15;2014-08-22;2017-11-26;220
5059;69227;2014-11-14;2014-12-27;2016-12-25;181
5060;66323;2018-09-11;2018-09-25;2018-12-25;185
5061;65482;2015-07-07;2015-07-24;2015-09-02;209
5062;66388;2015-03-01;2015-03-05;2015-08-02;241
5063;68370;2014-07-28;2014-08-05;2014-09-04;213
5064;68431;2013-11-01;2013-11-19;2014-11-17;215
5065;67518;2017-08-30;2017-09-04;2017-12-14;239
5066;65093;2016-08-26;2016-09-08;2016-10-08;222
5067;67307;2015-02-06;2015-02-14;2018-04-07;202
5068;68818;2013-03-23;2013-05-04;2013-06-13;196
5069;62007;2013-01-07;2013-01-26;2013-02-15;213
5070;68575;2013-12-22;2013-12-31;2014-02-09;215
5071;67543;2013-11-12;2013-11-24;2013-12-14;193
5072;63319;2013-07-06;2013-08-17;2013-09-06;172
5073;63142;2014-07-31;2014-09-15;2014-10-15;281
5074;66985;2013-03-13;2013-04-20;2016-08-29;188
5075;67983;2014-06-09;2014-06-28;2014-08-07;222
5076;65916;2013-05-13;2013-05-25;2013-06-04;302
5077;62742;2018-03-26;2018-04-09;2018-09-15;142
5078;66787;2014-02-07;2014-02-19;2016-08-19;190
5079;63666;2018-07-20;2018-08-09;2018-08-19;192
5080;62512;2018-08-06;2018-08-10;2018-09-09;274
5081;60230;2016-08-26;2016-09-15;2016-10-05;215
5082;65014;2013-02-15;2013-02-21;2013-03-03;226
5083;67599;2018-07-03;2018-07-16;2018-08-25;177
5084;60478;2017-02-25;2017-03-14;2017-04-23;303
5085;69940;2014-01-29;2014-02-02;2014-03-14;255
5086;65502;2016-10-15;2016-11-29;2016-12-29;154
5087;67235;2016-06-09;2016-06-21;2016-07-31;103
5088;68134;2013-02-01;2013-03-11;2018-10-23;161
5089;62968;2016-06-12;2016-07-21;2017-11-07;248
5090;64757;2016-05-07;2016-05-19;2016-06-18;266
5091;61397;2015-06-14;2015-07-03;2017-12-18;268
5092;61469;2015-12-23;2016-01-11;2016-01-31;237
5093;67419;2018-02-04;2018-02-13;2018-07-16;153
5094;62972;2014-07-01;2014-08-11;2014-08-31;248
5095;63993;2017-03-24;2017-04-08;2017-05-18;179
5096;68013;2016-07-18;2016-07-25;2016-09-03;161
5097;62764;2017-04-06;2017-05-20;2017-06-09;202
5098;65147;2013-08-08;2013-08-24;2013-09-03;245
5099;66830;2013-10-23;2013-11-09;2017-02-07;185
5100;69107;2017-09-13;2017-10-20;2018-01-24;143
5101;64752;2017-09-09;2017-09-20;2017-10-30;234
5102;66594;2014-05-09;2014-05-16;2014-06-15;211
5103;64339;2013-04-22;2013-05-02;2013-05-22;209
5104;60543;2017-09-15;2017-09-29;2017-10-29;225
5105;62568;2017-12-29;2018-01-14;2018-02-03;209
5106;68235;2013-07-30;2013-08-12;2013-09-11;160
5107;61347;2014-04-14;2014-05-22;2018-11-28;225
5108;64057;2014-09-21;2014-09-28;2014-11-07;193
5109;63957;2018-07-16;2018-07-21;2018-08-30;164
5110;62236;2015-08-18;2015-08-22;2015-09-11;198
5111;68166;2015-08-03;2015-08-20;2015-08-30;184
5112;68836;2016-04-12;2016-05-25;2016-06-04;202
5113;69485;2015-08-19;2015-08-25;2015-09-24;219
5114;69024;2014-09-25;2014-10-08;2014-11-07;162
5115;65218;2017-05-11;2017-05-17;2017-10-19;204
5116;63972;2014-09-11;2014-09-22;2014-10-22;293
5117;62404;2015-03-09;2015-03-16;2016-02-06;199
5118;65226;2013-09-03;2013-09-07;2013-10-07;152
5119;69821;2013-02-02;2013-02-22;2018-01-29;142
5120;66104;2016-12-21;2017-01-30;2017-06-13;202
5121;69043;2016-12-05;2016-12-19;2017-01-28;233
5122;68958;2016-05-02;2016-05-11;2017-06-26;112
5123;64578;2014-07-29;2014-08-10;2014-08-30;162
5124;66044;2013-04-17;2013-04-23;2014-03-23;295
5125;64410;2017-01-26;2017-02-13;2017-03-25;250
5126;60779;2015-02-14;2015-02-25;2015-03-27;202
5127;61038;2016-12-01;2016-12-09;2016-12-29;235
5128;64453;2013-10-14;2013-11-22;2017-07-04;188
5129;68173;2014-08-12;2014-08-19;2014-09-18;211
5130;65129;2015-02-08;2015-02-11;2015-03-03;210
5131;62368;2018-09-17;2018-09-25;2018-10-10;186
5132;64008;2016-06-01;2016-06-04;2016-07-14;188
5133;62540;2014-08-18;2014-09-27;2018-12-06;168
5134;68095;2017-11-19;2017-11-25;2018-09-15;228
5135;68827;2013-01-07;2013-01-15;2013-01-25;165
5136;60881;2015-02-09;2015-02-20;2017-12-18;157
5137;67926;2014-03-08;2014-04-18;2014-05-18;298
5138;60407;2014-03-25;2014-03-28;2014-04-17;110
5139;62628;2015-07-02;2015-08-17;2015-09-16;143
5140;65348;2015-12-09;2015-12-24;2016-01-23;153
5141;67397;2017-03-16;2017-04-02;2018-05-31;181
5142;63439;2018-08-26;2018-10-05;2018-11-04;145
5143;61818;2013-07-31;2013-08-17;2013-09-06;200
5144;67003;2014-01-07;2014-01-12;2014-02-01;162
5145;62024;2014-09-24;2014-10-11;2014-10-21;173
5146;67833;2013-05-02;2013-05-15;2013-05-25;284
5147;63284;2017-02-17;2017-03-02;2017-03-12;225
5148;63608;2017-04-18;2017-04-29;2018-11-07;216
5149;68657;2016-04-01;2016-04-04;2018-06-01;192
5150;65432;2018-01-28;2018-02-13;2018-03-25;156
5151;61176;2014-02-27;2014-03-13;2015-08-19;131
5152;68681;2017-06-27;2017-07-01;2018-09-03;171
5153;60617;2013-01-08;2013-01-23;2013-02-12;156
5154;67510;2013-11-22;2013-12-03;2013-12-13;217
5155;60459;2013-03-23;2013-04-10;2013-05-10;218
5156;69497;2016-02-08;2016-02-13;2016-03-14;217
5157;65908;2014-01-22;2014-01-30;2014-03-11;217
5158;62294;2018-06-20;2018-06-25;2018-07-18;169
5159;62086;2016-10-26;2016-11-05;2016-12-15;123
5160;64497;2015-10-23;2015-11-12;2015-12-13;221
5161;68846;2015-04-17;2015-04-27;2015-05-07;211
5162;64344;2017-05-12;2017-05-20;2017-05-30;230
5163;61863;2017-05-21;2017-06-07;2018-01-09;266
5164;69877;2015-10-23;2015-10-29;2015-11-05;168
5165;66258;2013-05-27;2013-07-07;2013-07-17;227
5166;66156;2015-09-30;2015-10-10;2018-07-23;195
5167;67455;2016-05-03;2016-05-17;2018-03-04;213
5168;65614;2015-09-11;2015-09-20;2017-02-05;130
5169;67373;2015-08-13;2015-08-30;2015-09-29;179
5170;62844;2014-11-23;2015-01-08;2015-01-28;178
5171;64312;2016-11-09;2016-11-28;2018-04-12;164
5172;64564;2013-01-29;2013-02-05;2013-02-15;306
5173;66371;2015-06-16;2015-07-03;2016-05-20;141
5174;65097;2014-07-28;2014-08-17;2014-08-27;243
5175;67605;2015-08-18;2015-09-03;2018-01-24;195
5176;69953;2015-10-13;2015-10-19;2015-11-08;195
5177;66439;2016-03-09;2016-04-16;2016-06-02;217
5178;64122;2014-12-09;2014-12-17;2014-12-27;188
5179;63000;2013-03-18;2013-04-25;2016-05-11;156
5180;64714;2017-05-12;2017-05-23;2017-07-02;176
5181;69549;2014-09-03;2014-09-14;2014-10-24;196
5182;63652;2014-07-26;2014-09-08;2016-02-11;249
5183;62026;2015-01-12;2015-01-20;2015-03-01;97
5184;66948;2013-03-31;2013-05-16;2013-06-05;189
5185;66269;2015-11-24;2015-11-29;2015-12-09;115
5186;69885;2018-08-22;2018-09-05;2018-09-25;111
5187;63481;2015-06-11;2015-06-17;2015-06-27;181
5188;69821;2015-01-28;2015-01-31;2015-02-10;187
5189;64151;2014-02-13;2014-02-25;2014-04-06;194
5190;68941;2014-06-21;2014-07-07;2014-07-27;183
5191;63804;2017-03-16;2017-03-24;2017-04-03;130
5192;61209;2015-01-01;2015-01-11;2015-01-21;205
5193;60881;2013-12-25;2013-12-29;2014-01-08;143
5194;66106;2017-05-18;2017-05-31;2018-07-03;208
5195;63122;2016-09-01;2016-09-07;2016-09-17;159
5196;64602;2017-09-23;2017-09-29;2018-08-18;211
5197;65705;2014-11-30;2014-12-19;2015-01-18;133
5198;62996;2016-11-09;2016-12-22;2017-01-31;169
5199;66447;2016-03-04;2016-04-07;2016-04-17;171
5200;66882;2018-06-12;2018-06-29;2018-07-09;235
5201;66680;2016-10-15;2016-11-26;2017-02-15;246
5202;66486;2018-06-29;2018-08-08;2018-11-06;136
5203;63307;2015-06-14;2015-06-24;2015-07-14;161
5204;69014;2017-06-07;2017-07-22;2017-08-31;188
5205;67583;2014-04-08;2014-04-14;2014-04-24;255
5206;62993;2013-05-21;2013-06-02;2017-12-28;120
5207;66951;2013-05-02;2013-05-14;2013-06-03;174
5208;66274;2013-04-17;2013-05-06;2015-03-17;190
5209;64430;2013-12-28;2014-01-10;2015-07-05;199
5210;60286;2017-04-09;2017-04-26;2017-05-16;135
5211;64899;2017-01-14;2017-02-03;2017-02-23;209
5212;67003;2014-11-18;2014-11-29;2015-01-08;210
5213;62366;2016-06-05;2016-06-22;2018-04-24;271
5214;67768;2015-06-08;2015-06-24;2015-07-04;268
5215;62647;2016-08-29;2016-09-02;2018-10-01;233
5216;65305;2013-12-16;2013-12-19;2016-06-09;186
5217;68050;2013-10-05;2013-10-25;2013-11-14;186
5218;62425;2017-04-17;2017-05-02;2018-07-08;248
5219;60302;2014-10-26;2014-11-03;2014-11-13;185
5220;64250;2017-11-17;2017-12-02;2018-08-23;220
5221;69674;2017-09-11;2017-09-20;2017-09-30;221
5222;63544;2018-07-13;2018-07-31;2018-08-10;113
5223;61484;2016-02-13;2016-03-02;2016-03-22;210
5224;67442;2017-09-21;2017-11-02;2018-03-04;177
5225;65439;2018-05-29;2018-06-10;2018-12-02;162
5226;61984;2015-04-19;2015-05-04;2015-06-13;210
5227;67644;2014-04-28;2014-05-10;2017-10-27;217
5228;69387;2015-04-02;2015-05-11;2018-11-21;151
5229;63026;2014-03-04;2014-03-09;2015-07-12;231
5230;67204;2016-08-02;2016-08-19;2017-06-23;166
5231;60120;2017-08-03;2017-09-09;2017-12-11;60
5232;64244;2016-04-19;2016-04-27;2016-05-27;149
5233;69515;2018-03-23;2018-03-27;2018-05-06;267
5234;60963;2015-04-21;2015-05-07;2015-05-17;147
5235;63274;2013-01-11;2013-01-17;2013-02-06;234
5236;65179;2015-04-22;2015-05-30;2016-12-22;197
5237;61092;2018-03-09;2018-03-18;2018-04-07;214
5238;69174;2018-03-05;2018-03-13;2018-04-02;223
5239;63431;2015-11-21;2015-12-02;2015-12-12;227
5240;60924;2018-03-04;2018-03-09;2018-04-08;121
5241;68671;2015-05-16;2015-05-20;2015-05-30;167
5242;61096;2016-03-27;2016-04-11;2018-02-23;231
5243;66388;2013-07-09;2013-08-16;2014-01-15;141
5244;69418;2018-01-04;2018-01-12;2018-11-12;141
5245;66283;2013-06-11;2013-07-28;2013-09-06;144
5246;63083;2016-05-13;2016-06-23;2016-07-13;139
5247;66891;2015-07-25;2015-08-07;2017-03-27;236
5248;60018;2018-06-04;2018-06-20;2018-07-30;208
5249;67719;2013-12-21;2014-01-28;2014-02-17;192
5250;64055;2015-05-26;2015-06-15;2015-07-25;217
5251;64381;2013-12-28;2014-02-09;2014-03-21;205
5252;66627;2015-01-07;2015-01-11;2015-01-31;187
5253;68170;2015-12-03;2015-12-13;2016-01-22;168
5254;61177;2018-08-25;2018-09-12;2018-09-22;237
5255;65551;2014-05-10;2014-06-17;2018-03-01;172
5256;60182;2018-06-21;2018-07-04;2018-07-14;190
5257;61120;2015-07-04;2015-07-21;2015-08-30;198
5258;67286;2017-08-30;2017-09-16;2018-01-09;222
5259;62020;2018-10-05;2018-10-22;2018-12-01;162
5260;64889;2018-04-17;2018-05-02;2018-06-01;202
5261;69271;2015-06-23;2015-07-31;2018-06-08;148
5262;63924;2014-07-18;2014-08-06;2017-03-11;201
5263;67209;2016-06-17;2016-07-06;2017-11-24;191
5264;62600;2014-03-30;2014-04-07;2014-04-27;209
5265;68549;2013-03-16;2013-03-21;2013-04-10;198
5266;61478;2016-06-15;2016-06-28;2016-07-18;136
5267;69671;2016-04-07;2016-04-14;2016-05-24;200
5268;66015;2013-03-31;2013-04-14;2013-05-24;197
5269;63901;2014-10-20;2014-11-02;2014-11-30;151
5270;64531;2014-09-23;2014-10-31;2014-11-20;190
5271;68698;2014-06-06;2014-07-14;2015-02-23;156
5272;68846;2018-05-18;2018-05-21;2018-12-02;206
5273;61055;2017-03-29;2017-04-02;2017-04-12;150
5274;66971;2016-05-25;2016-06-14;2018-07-31;174
5275;62696;2018-03-14;2018-03-20;2018-04-09;236
5276;64470;2013-05-02;2013-05-12;2016-05-25;224
5277;66698;2018-06-11;2018-07-22;2018-08-31;245
5278;65751;2013-08-28;2013-09-02;2013-10-12;137
5279;61104;2015-10-31;2015-12-07;2016-05-31;189
5280;63949;2017-03-23;2017-04-08;2017-04-18;113
5281;61157;2015-07-30;2015-08-13;2015-09-22;273
5282;66201;2018-03-06;2018-03-25;2018-05-27;109
5283;60537;2018-08-15;2018-08-24;2018-10-03;151
5284;61945;2013-05-16;2013-05-30;2018-07-15;192
5285;66312;2018-07-20;2018-08-07;2018-08-12;146
5286;67781;2014-09-17;2014-09-30;2016-01-02;123
5287;67557;2017-11-24;2017-12-09;2018-11-10;170
5288;63032;2015-10-31;2015-11-19;2015-12-19;217
5289;62056;2014-08-15;2014-08-25;2014-09-24;178
5290;62028;2016-11-13;2016-12-02;2017-01-01;246
5291;64087;2015-06-16;2015-06-23;2018-05-06;231
5292;62655;2018-03-28;2018-04-11;2018-05-11;231
5293;63677;2016-06-11;2016-06-25;2017-01-11;138
5294;62533;2014-08-06;2014-08-26;2014-09-25;168
5295;67400;2018-01-10;2018-01-28;2018-02-07;204
5296;69879;2013-06-08;2013-07-15;2015-10-16;275
5297;62378;2014-11-19;2014-11-27;2015-01-06;171
5298;60021;2016-07-14;2016-07-31;2016-09-09;212
5299;69182;2014-03-31;2014-04-14;2014-04-24;192
5300;62115;2015-06-12;2015-07-21;2015-11-12;58
5301;66018;2015-05-27;2015-07-03;2015-10-01;169
5302;60176;2015-08-30;2015-09-04;2017-04-02;70
5303;65859;2015-03-01;2015-03-12;2015-04-01;199
5304;66094;2015-10-19;2015-11-04;2015-11-24;228
5305;65121;2017-06-16;2017-07-23;2017-12-11;140
5306;60687;2013-02-24;2013-03-14;2013-04-23;159
5307;68281;2016-01-29;2016-02-06;2016-03-17;135
5308;61276;2017-08-01;2017-08-04;2017-09-03;218
5309;63140;2017-12-22;2017-12-29;2018-01-08;225
5310;67767;2015-09-27;2015-10-01;2015-11-10;198
5311;64737;2013-10-25;2013-11-06;2013-12-16;132
5312;68826;2014-10-25;2014-11-03;2015-12-31;227
5313;68571;2014-06-10;2014-07-26;2014-08-15;123
5314;64518;2016-11-22;2016-12-06;2017-11-18;169
5315;60060;2017-09-14;2017-09-23;2017-10-23;149
5316;64081;2013-01-27;2013-02-07;2013-02-17;198
5317;65871;2016-11-12;2016-11-25;2017-10-06;212
5318;69899;2013-06-02;2013-06-10;2013-06-20;250
5319;60113;2013-03-15;2013-04-01;2013-05-01;121
5320;62341;2015-07-09;2015-07-16;2017-06-04;156
5321;60586;2017-09-01;2017-09-12;2017-09-22;140
5322;67397;2013-08-15;2013-08-24;2013-10-03;164
5323;67663;2013-07-24;2013-08-04;2014-09-16;223
5324;63733;2016-07-23;2016-08-05;2016-08-15;177
5325;69622;2013-02-05;2013-02-16;2016-06-02;174
5326;64086;2013-04-03;2013-04-11;2013-05-01;180
5327;68202;2014-03-22;2014-04-25;2014-05-05;237
